imageName,redMean,greenMean,blueMean,imgMean,redStd,greenStd,blueStd,imgStd,redVariation,greenVariation,blueVariation,imgVariation,redEntropy,greenEntropy,blueEntropy,imgEntropy,redKurtosis,greenKurtosis,blueKurtosis,imgKurtosis,redSkew,greenSkew,blueSkew,imgSkew,image_status
image28part16_notfire,18.34726667,16.5978,14.91153333,16.61886667,12.51755591,12.22053061,11.96097991,12.31528065,0.682257261,0.736274122,0.802129442,0.741042148,9.37226212,9.323325144,9.266113467,10.41926874,3.41E-06,0.079761427,0.207569716,0.090139664,0.650458223,0.679415482,0.752481263,0.69132958, notfire
image29part2_notfire,2.535486111,3.435208333,6.010347222,3.993680556,8.894848176,11.27265481,16.73885504,12.81776768,3.508143128,3.281505433,2.785006326,3.209512505,7.26633264,7.462382993,7.822309594,8.634341375,21.2210762,20.39205715,17.19543731,24.69633487,4.475232975,4.383680233,4.025635078,4.66155968, notfire
image32part7_notfire,16.52034216,51.91479354,82.83094961,50.42202843,26.4986733,57.21073947,77.80783749,63.85190894,1.604002692,1.10201227,0.939357062,1.266349469,12.55120396,12.85306956,13.00987672,13.84462417,5.835743072,-0.451567651,-0.978432942,0.673771412,2.348338031,0.878267952,0.604766796,1.306005319, notfire
image34part13_notfire,22.16298935,35.13882212,58.96514423,38.7556519,31.7564329,44.23394479,57.56262554,48.21960269,1.432858736,1.258834023,0.976214445,1.244195371,9.901311253,10.04554113,10.31127961,11.17473174,1.223376984,0.25843232,-0.308589493,1.170511125,1.572340659,1.277109429,1.042947066,1.465463253, notfire
image30part16_notfire,8.719572368,9.630071272,6.450657895,8.266767178,9.920947438,10.79218249,8.96561238,10.01066914,1.137779127,1.120675245,1.389875657,1.210953317,10.2505156,10.24930271,10.07328652,11.28905792,19.04872741,13.2378927,18.94309163,16.47579818,3.550410154,3.044162313,3.639420626,3.350899596, notfire
image32part2_notfire,8.910027473,30.26078505,49.39533106,29.52204786,19.72559482,46.21188054,65.42376032,50.41578427,2.213864646,1.527121007,1.3244928,1.707733302,12.19314069,12.48241514,12.67239775,13.48288689,17.48254515,1.773376629,0.47688506,3.522823888,3.798298759,1.613958856,1.271654364,2.02762535, notfire
image37part1,41.72857704,54.48840409,80.00275157,58.7399109,4.074294439,4.443285953,5.208014987,16.56336589,0.097637991,0.081545533,0.065097948,0.281978056,8.529950536,8.531343266,8.532560173,9.594120984,2.77490421,2.036722374,5.074433036,-1.178778492,0.730551118,0.488956187,1.066064217,0.402539782, notfire
image29part7_notfire,2.850833333,3.786805556,6.91875,4.518796296,8.350829924,10.23793834,15.21660035,11.76398964,2.929259254,2.703581737,2.199327964,2.603345862,7.604570517,7.811602521,8.212261282,8.999983269,14.99271018,13.85856784,11.00874309,16.44768944,3.787155398,3.654680746,3.260640459,3.831273037, notfire
image19part15,29.42472472,15.22747748,6.319419419,16.99054054,28.10712187,17.87346683,6.523682372,21.78393675,0.955221234,1.173764129,1.032323057,1.282121466,9.410604039,9.27825927,9.379030034,10.30408468,-0.53697404,1.046501532,5.30413495,2.212621341,0.748707228,1.397592279,1.614022824,1.682322215, notfire
image28part13_notfire,18.35766667,18.4242,18.87646667,18.55277778,11.18861957,11.41546266,12.55593908,11.73753206,0.609479395,0.619590683,0.665163629,0.632656317,9.410525875,9.404791952,9.372816712,10.49437412,-0.759259374,-0.726707863,-0.791562481,-0.730496393,0.31361003,0.358130346,0.428131076,0.381150792, notfire
image33part4_notfire,8.845166552,15.91762534,30.42741243,18.39673478,8.527502563,14.28259076,21.73534527,18.17738134,0.964086149,0.897281501,0.71433433,0.988076502,10.28748681,10.32627038,10.47505339,11.38239687,2.18449375,-0.094834332,-0.848525324,0.972460914,1.312680518,0.833462632,0.487469065,1.251632507, notfire
image28part1_notfire,74.38366667,86.50166667,89.34646667,83.4106,50.24706758,56.10393448,58.59922549,55.47540964,0.675512109,0.648587902,0.655865057,0.665088246,9.352798099,9.368012592,9.359661138,10.45604295,-0.712827275,-0.9167806,-0.963910999,-0.853103867,0.294389253,0.146201286,0.1367384,0.218962595, notfire
image31part9_notfire,11.62573494,20.64491566,25.70043373,19.32369478,15.99778819,24.82517546,24.73841741,22.99184544,1.376066827,1.202483743,0.96256809,1.189826568,8.461888384,8.563457701,8.792283726,9.695064665,4.095944991,1.371581303,0.760357173,1.875404499,1.939088284,1.369319377,1.12773582,1.481203077, notfire
image31part13_notfire,46.22149398,60.34592771,60.67807229,55.74849799,51.42737821,59.48573786,54.77915069,55.73833049,1.112629078,0.985745685,0.902783306,0.999817618,8.633384621,8.71095157,8.80536728,9.814840565,1.352850386,-0.016549971,-0.12174793,0.285260509,1.283760873,0.843394542,0.758806674,0.950561669, notfire
image1part5,20.68772569,1.24484375,2.41296875,8.115179398,8.756725711,1.154444676,1.527057539,10.29774297,0.423281217,0.927381188,0.632854254,1.268948284,10.87092764,10.4594473,10.74037734,11.35642861,-0.969352367,0.261169993,0.196491259,0.705411103,0.334588836,0.818718735,0.620119414,1.382956227, notfire
image26part12_notfire,21.92007042,27.02844288,30.41471049,26.45440793,28.53194933,32.85129768,35.8426716,32.73403289,1.301635842,1.215434342,1.178464994,1.237375373,9.364917952,9.427676317,9.447946048,10.50788039,0.848777251,0.262326415,-0.155496815,0.347205722,1.354195683,1.148278889,1.010674398,1.185267041, notfire
image26part2_notfire,28.21122848,35.50704225,49.17766041,37.63197705,29.37260534,35.42552125,47.44044708,39.13601144,1.041167185,0.997704089,0.964674746,1.039966925,9.513773678,9.556108084,9.583645084,10.62985743,-0.896076064,-1.294380084,-1.539525577,-0.907050436,0.521438487,0.38711611,0.28486936,0.59559734, notfire
image34part3_notfire,4.463641827,8.138650412,19.61933379,10.74054201,4.714929839,8.662427649,16.26193593,12.73736021,1.056296634,1.064356768,0.828872994,1.1859141,10.23155204,10.22145131,10.41841675,11.26624833,3.374876123,0.889293339,-0.195358585,3.230475177,1.610402428,1.273468714,0.932725479,1.85213932, notfire
image35part16_notfire,14.22106061,24.54439394,25.65030303,21.47191919,10.22285372,15.03799729,14.95479501,14.53464754,0.718853116,0.612685623,0.583026056,0.676914225,8.515864459,8.587626924,8.607302932,9.647431579,0.065006292,-0.294283912,-0.213539694,0.02426688,0.699712092,0.447544464,0.434874403,0.657791777, notfire
image36part3,20.19991475,21.53971299,24.15991759,21.96651511,8.222240923,9.085816434,11.18137249,9.71758626,0.407043348,0.421816968,0.462806731,0.442381789,9.448326579,9.44145341,9.420434377,10.53168611,-0.012064552,-0.20409845,-0.540138229,-0.190496532,-0.520600063,-0.470897558,-0.297248995,-0.25226528, notfire
image37part3,33.49253145,44.34158805,64.92099057,47.58503669,3.456653079,4.215274336,6.260812004,13.88726893,0.103206683,0.095063675,0.096437407,0.291841089,8.529417412,8.530106975,8.529964947,9.591540597,2.346162649,-0.031316386,-1.041124518,-1.050486095,0.798398215,0.034622107,-0.0707847,0.467462098, notfire
image27part4_notfire,9.117554012,13.95074074,14.123125,12.39713992,4.104179653,5.367789111,9.967906949,7.329506651,0.450140427,0.384767319,0.705786216,0.591225613,11.66581112,11.69670717,11.53899298,12.70939501,0.24850162,-0.006726572,1.609177316,4.059652611,0.431485836,0.423844907,1.285011488,1.544725249, notfire
image30part6_notfire,11.74458607,14.69528966,9.395833333,11.94523635,9.365781551,11.32549239,9.33865396,10.28425348,0.797455227,0.770688612,0.99391439,0.860950188,10.45057903,10.46172715,10.33688799,11.50748427,11.85528148,10.24288212,12.61819157,11.19634806,2.848240999,2.696892631,3.023052534,2.777174988, notfire
image37part2,34.57822327,45.41745283,67.07389937,49.02319182,4.124937276,4.368702345,5.51178365,14.30579067,0.119292922,0.096189946,0.082174791,0.291816794,8.527698414,8.530104896,8.531260286,9.591363943,1.04028355,0.894658262,-0.222418412,-1.139066113,0.8218559,0.780468873,0.07413604,0.416359268, notfire
image36part2,36.5816283,37.50753055,37.79383348,37.29433078,16.35079883,16.54958922,16.93940881,16.62311642,0.446967497,0.441233773,0.448205627,0.445727704,9.440955352,9.444125615,9.438064424,10.53955743,-1.070324491,-1.112003535,-1.136178073,-1.108588226,-0.134730102,-0.144288405,-0.225018375,-0.167151346, notfire
image29part16_notfire,14.14395833,14.96013889,24.37152778,17.82520833,19.93019515,21.23824695,30.69573614,24.86710378,1.409096003,1.419655733,1.259491667,1.395052631,8.64737779,8.655767437,8.842913089,9.805097232,0.46003736,0.73093741,0.389489198,1.595804528,1.319139268,1.394334535,1.27539264,1.542021478, notfire
image33part15_notfire,26.29245364,41.50302627,67.63631095,45.14393029,17.58599543,21.49544218,26.15405112,27.86812517,0.668860947,0.517924694,0.386686541,0.617317212,10.51391702,10.606657,10.66933776,11.6473766,-0.039542377,-0.520911298,-0.694693866,-0.381577449,0.622995797,0.307173086,-0.005056367,0.532874837, notfire
image19part16,34.61696697,12.71401401,4.415565566,17.24884885,36.39810578,15.30972506,5.387443968,26.30046737,1.051452769,1.204161412,1.220102813,1.524766528,9.230019713,9.137317081,9.144597572,10.02378158,-1.554719908,-0.783240885,1.585073929,1.526321201,0.396310098,0.866403735,1.298971973,1.652295485, notfire
image21part4,37.56084906,19.11090802,13.01892689,23.23022799,60.9130766,30.4742278,12.22600877,41.29230323,1.621717244,1.594598633,0.939094971,1.777524666,8.713563638,8.762526132,9.39625601,9.85585927,1.815669222,2.557585139,13.72345181,8.192516218,1.72903357,1.846039947,2.688098007,2.808531381, notfire
image20part4,26.90297214,7.886811146,2.513869969,12.43455108,10.44408659,4.921470562,2.231360955,12.4728485,0.388213114,0.624012731,0.887619878,1.003079919,9.61763243,9.507142689,9.26784443,10.31671988,0.548048277,1.502604772,2.301636543,1.072601453,0.864202349,1.20927107,1.195009347,1.263677573, notfire
image28part8_notfire,35.38046667,34.9144,33.51986667,34.60491111,20.76940326,21.26655604,21.7457522,21.27899471,0.587030224,0.609105585,0.648742205,0.614912567,9.413969547,9.393867561,9.357885104,10.48745063,-0.974631339,-0.981285364,-1.001388832,-0.983511953,0.030733373,0.026116069,0.061635533,0.036112733, notfire
image32part19_notfire,0.603145466,0.60282634,1.263496226,0.823156011,1.587090583,1.871258669,3.348551927,2.416892967,2.631356237,3.104142178,2.650227091,2.93612989,11.89242736,11.74531239,11.8968605,12.8901593,155.0170011,386.4255101,145.5900025,240.1613096,7.786380759,12.37867246,7.803121976,9.824779557, notfire
image31part3_notfire,10.39653012,21.71238554,28.05744578,20.05545382,11.16272055,19.27817858,19.41964168,18.56025402,1.073696745,0.887888553,0.692138616,0.925446723,8.704205592,8.822553531,8.980654268,9.902756545,2.161618563,0.001439149,-0.329431916,0.33445044,1.470501285,0.814679589,0.50906041,0.9653349, notfire
image29part15_notfire,3.367083333,4.0875,7.481736111,4.978773148,8.830304502,10.1073878,15.5585257,11.99802794,2.622538152,2.472755426,2.079534144,2.409836235,7.740083581,7.902284993,8.245092028,9.074189988,10.60839546,10.5642556,8.733020382,13.18921256,3.228383306,3.206340622,2.914658224,3.41393686, notfire
image33part16_notfire,5.128026271,6.874227335,13.74798249,8.583412031,6.412444779,9.163805897,16.14857587,11.93601106,1.250470345,1.333067042,1.174614231,1.390590481,10.08160054,10.00797588,10.14667247,11.1056621,3.602588965,2.756353433,1.433727885,5.44242237,1.847828182,1.774333866,1.49270955,2.237327329, notfire
image19part7,101.5164164,66.72242242,27.19289289,65.14391058,16.89001638,14.89299597,10.73578999,33.60586156,0.166377193,0.223208262,0.394801319,0.515871112,9.888615018,9.877232753,9.818877017,10.85658674,0.076627244,-0.095207115,0.209044046,-1.005636198,0.215003449,0.160006912,0.251706973,0.126431656, notfire
image32part8_notfire,11.39508131,25.84401571,39.35991647,25.5330045,25.83270257,47.66525752,62.65029224,49.17833367,2.267004673,1.844344086,1.591728282,1.926069205,12.11937011,12.25923903,12.48747916,13.34788,14.05509984,4.037126206,2.256915594,5.639533543,3.528838663,2.162200188,1.798655638,2.44871005, notfire
image27part7_notfire,17.3589429,41.43135802,89.84882716,49.54637603,10.27864536,18.79558314,32.03629792,37.46741169,0.592123922,0.453655976,0.356557775,0.756208924,11.57744236,11.66656535,11.70875551,12.59281953,-1.184254949,-1.124946593,-1.02529071,0.142410392,0.139808793,0.242619971,0.339760071,0.949376045, notfire
image26part11_notfire,21.75590767,28.64749609,38.87644757,29.75995044,23.21645283,29.43340401,39.55571823,32.24074324,1.067133267,1.027433739,1.017472549,1.083360112,9.519602246,9.556193475,9.561098534,10.62022802,-0.771252076,-1.166240794,-1.332007753,-0.575247337,0.672633585,0.534022285,0.477508512,0.783670939, notfire
image35part6_notfire,15.27893939,34.25727273,39.03318182,29.52313131,11.60715214,21.36597107,24.10755487,22.27221783,0.759683106,0.623691537,0.617616954,0.754398902,8.446642713,8.552187141,8.559537518,9.568875687,-0.76973095,-1.021337538,-0.96539286,-0.697969485,0.350277582,-0.026551249,0.009026802,0.476658955, notfire
image26part1_notfire,12.59374022,16.01115023,22.61733177,17.07407407,18.04682377,22.74907677,31.77966257,25.19977645,1.432999526,1.420827138,1.405102198,1.475908816,9.193914155,9.182101833,9.17562141,10.25153508,2.440016291,0.662930704,-0.407785081,1.085333078,1.384215832,1.168495653,1.003674335,1.352969247, notfire
image33part7_notfire,87.17045845,110.7117746,143.570613,113.8176153,52.85704203,58.09925624,63.04679829,62.58127336,0.606364162,0.524779378,0.439134423,0.549838205,10.55024893,10.60420927,10.64896345,11.6872835,-1.324794322,-1.335622934,-1.32969054,-0.972657357,0.218268129,0.196357065,0.143248161,0.291079162, notfire
image32part13_notfire,8.576502664,22.94083139,36.56717727,22.69483711,20.54167614,42.71287885,59.12254028,45.2167187,2.395111032,1.861871443,1.616819911,1.992379081,12.00790928,12.22261358,12.42630209,13.26632983,14.86229063,3.900341684,2.092022538,5.884975257,3.636745613,2.133987056,1.749077078,2.480967725, notfire
image28part10_notfire,37.32206667,39.6702,41.29773333,39.43,19.96767571,21.54397592,22.80974693,21.53388828,0.535009915,0.543077069,0.552324428,0.546129553,9.438983142,9.432952207,9.421042988,10.52845014,-0.736385468,-0.729559326,-0.761799832,-0.726655378,-0.18243522,-0.172103705,-0.232982976,-0.174012345, notfire
image28part2_notfire,71.61413333,81.9642,83.01146667,78.86326667,39.36056284,43.12745744,44.85407899,42.81936158,0.54962004,0.526174323,0.540335941,0.542956986,9.430038129,9.44870174,9.439426894,10.53624936,-0.896840801,-0.878883317,-0.882306963,-0.852029621,-0.147095257,-0.173675657,-0.12632419,-0.11010554, notfire
image32part1_notfire,11.66917111,53.13839078,87.21340465,50.67365551,19.77105206,55.32562562,79.06862791,64.72054094,1.694297897,1.041161104,0.906610953,1.277202923,12.47802609,12.88090496,13.01328318,13.80916669,5.892857513,-0.927094744,-1.221072611,0.363238252,2.399671092,0.658602702,0.424266985,1.219093801, notfire
image29part4_notfire,15.30756944,16.915625,27.84388889,20.02236111,18.25054561,19.72887141,28.59951809,23.3330994,1.192256267,1.166310521,1.027138063,1.165352042,8.804577972,8.84722763,9.005186622,9.971240133,-0.556506255,-0.409614548,-0.667031312,0.332471691,0.869200475,0.896754723,0.755190278,1.076700192, notfire
image19part4,56.18083083,33.40940941,13.19149149,34.26057724,23.79132216,17.61068959,10.53621277,25.24746559,0.423477578,0.527117657,0.798712774,0.736924699,9.798368972,9.741508013,9.587346372,10.71174843,-0.446058675,-0.666936481,3.448594851,-0.512957234,-0.255879961,0.018233608,1.469213009,0.599932227, notfire
image34part9_notfire,40.5327524,68.67485834,107.5104095,72.23934009,34.09565695,48.27213963,65.10383371,57.7156363,0.841187803,0.70290847,0.60555842,0.798950215,10.33485831,10.43578117,10.51713892,11.48274834,-1.112796355,-1.420792301,-1.418797546,-1.064602299,0.369566972,-0.109430373,-0.380369019,0.385478811, notfire
image27part14_notfire,13.40584877,41.40155093,98.96064815,51.25601595,14.67580922,32.8193625,63.49185372,55.16394653,1.09473182,0.792708528,0.641586882,1.076243354,11.1822131,11.42634485,11.53235896,12.32291429,1.219598782,-0.757900402,-1.401881306,0.271731288,1.243756913,0.478086314,-0.028231632,1.166814525, notfire
image26part8_notfire,20.89424883,25.21768388,27.96302817,24.69165363,32.7591003,37.91680148,42.72455638,38.12973069,1.567852502,1.503579855,1.52789448,1.544235605,9.181393742,9.238109046,9.200332867,10.29942266,2.407355168,2.075771507,1.965192039,2.433684763,1.836842098,1.748188729,1.725635598,1.818267205, notfire
image31part19_notfire,10.06371084,15.90322892,19.89436145,15.2871004,19.39974136,27.00857667,26.52911875,24.88974078,1.927692644,1.698307734,1.333499385,1.628153157,8.119445379,8.215022628,8.551902561,9.402564497,12.43924814,6.672274114,5.119883907,7.316070738,3.224534669,2.462179718,2.150441614,2.536602591, notfire
image34part10_notfire,25.18247768,50.29726133,84.5731456,53.35096154,23.20008812,37.82374927,54.87180378,47.46018786,0.92127901,0.75200415,0.648808832,0.889584489,10.29147468,10.41829603,10.5016584,11.43419672,-0.387577949,-1.265108305,-1.384105777,-0.414178037,0.744256042,0.217620982,-0.011653789,0.781498028, notfire
image29part1_notfire,3.934097222,5.368958333,9.571736111,6.291597222,10.32288604,12.88667681,18.99711582,14.72738045,2.623952958,2.400219188,1.984709524,2.340801537,7.787531048,8.013177486,8.355363384,9.168474205,11.39260671,10.779901,8.574023982,13.1486519,3.338126426,3.237199472,2.896486833,3.424545244, notfire
image30part9_notfire,103.8549433,88.17939053,82.86549708,91.63327699,35.12864857,34.04705416,35.06141882,35.8733855,0.338247246,0.386111244,0.423112394,0.391488624,10.62375917,10.6041642,10.58623732,11.70011743,0.020456718,-0.015443671,0.046773511,-0.073900963,-0.187758875,-0.042013423,0.056749059,-0.038569725, notfire
image32part4_notfire,0.599851537,0.567304917,1.320936008,0.829364154,1.248381227,1.300370502,2.582806359,1.851423038,2.081150334,2.292189725,1.955284997,2.232340315,12.17352562,12.06648125,12.22507037,13.19269066,42.24719265,53.34842899,20.26636602,37.19600603,4.889145481,5.64098974,3.579877874,4.786016687, notfire
image28part7_notfire,54.79786667,58.16433333,59.31986667,57.42735556,25.94696017,27.83169886,28.89298332,27.65074824,0.473503108,0.478501124,0.487070942,0.481490885,9.47593224,9.472237233,9.463231274,10.56836262,-0.228956663,-0.242246456,-0.28029531,-0.248954841,-0.35059155,-0.345444848,-0.397169303,-0.347212478, notfire
image20part16,39.2555418,18.39380805,2.384148607,20.01116615,31.38180576,16.76504062,3.388404394,25.56716118,0.79942358,0.911450232,1.421221976,1.27764474,9.331103824,9.204244286,8.986415993,10.04687366,-1.503718918,-1.512324352,60.73926013,0.614083749,0.266427744,0.33827425,5.70143816,1.327958648, notfire
image32part16_notfire,8.846302309,39.64116855,72.20820985,40.23189357,15.83152484,43.21458327,67.1489517,53.65012643,1.789620599,1.090144031,0.92993514,1.33352228,12.43717209,12.84568726,12.98210081,13.76192115,11.75985796,-0.470045821,-1.086042458,0.878022815,3.067334635,0.832107221,0.471164967,1.358589441, notfire
image28part15_notfire,21.4774,20.44526667,19.9052,20.60928889,12.42060208,12.47704843,13.00448947,12.65360424,0.57831032,0.610265869,0.653321216,0.613975781,9.423780402,9.396051654,9.360193901,10.49225294,-0.65692372,-0.668885511,-0.746185106,-0.692529171,0.149611141,0.16935973,0.203452346,0.169682523, notfire
image33part2_notfire,107.2651099,138.2594437,179.3501245,141.6248927,49.36989066,52.07449679,53.29483024,59.45472307,0.460260477,0.376643327,0.297155245,0.419804188,10.62145666,10.66801238,10.7003305,11.74680544,-0.991337846,-0.944120469,-0.856845556,-0.740501352,-0.520452614,-0.56331618,-0.632312261,-0.288616168, notfire
image34part15_notfire,5.728859032,10.00873541,20.69099845,12.1428643,8.812994,13.86131534,20.9332907,16.6009252,1.538350647,1.384921749,1.011710031,1.367134211,9.936809428,10.06595988,10.34281173,11.17004121,17.50949013,11.75382818,7.30207691,12.18106168,3.438453927,2.894736295,2.279679659,2.902579297, notfire
image27part11_notfire,21.92060957,54.92322531,117.9032253,64.91568673,8.847384942,18.28037133,33.82616329,45.87215099,0.403610352,0.332834993,0.286897693,0.706642004,11.67867424,11.71444994,11.72980539,12.62637651,-0.376968263,-0.382139935,-0.894566638,-0.378971988,-0.224420633,0.097863372,0.011583758,0.797561116, notfire
image35part19_notfire,10.73106061,21.69606061,24.29833333,18.90848485,9.762277682,16.90632075,19.00096322,16.79140319,0.909721605,0.779234584,0.781986277,0.888035362,8.364429524,8.476475391,8.487113753,9.505583421,1.119738235,0.227143431,0.681358264,1.428160558,1.086679935,0.820426699,0.974656916,1.20982189, notfire
image29part10_notfire,4.524722222,6.017013889,10.524375,7.022037037,12.57906991,15.98475583,23.33236522,18.05231019,2.780075615,2.656592809,2.216983453,2.570808171,7.661756435,7.840005377,8.267449503,9.050240999,10.73512402,10.99928179,10.03951687,14.65236247,3.340399787,3.383360684,3.236783847,3.704011761, notfire
image3part9,24.63616541,17.43165414,6.19518797,16.08766917,6.577830186,4.691656918,3.938581975,9.193044299,0.266998945,0.269145824,0.635748583,0.571434196,9.4723636,9.472519165,9.394167564,10.43697237,133.3007212,205.0072017,233.3717524,21.53083312,9.570483345,11.47885726,12.39345075,2.172466351, notfire
image33part13_notfire,106.4124313,134.3332546,173.7832675,138.1763178,40.16269089,42.29534662,43.89467089,50.39923513,0.377424803,0.314853881,0.252582838,0.364745826,10.6739281,10.69776184,10.71630515,11.77810393,-0.98990931,-1.032444063,-1.06489337,-0.68119447,-0.011277709,-0.014403833,-0.094880385,0.090292198, notfire
image29part8_notfire,23.09777778,24.87631944,40.52402778,29.499375,20.01311086,20.81770535,28.63525858,24.75059295,0.866451788,0.836848288,0.706624197,0.839020927,9.107139402,9.15242908,9.288779033,10.26802064,-1.269131111,-1.165681335,-1.223725396,-0.610490022,0.282885965,0.316751502,0.208229765,0.536663902, notfire
image31part6_notfire,75.26236145,98.57436145,95.88636145,89.90769478,41.4876377,45.03232615,39.8982453,43.46011893,0.55124018,0.456836093,0.416099273,0.483385978,9.074195545,9.122077469,9.14414285,10.20826668,-0.489812007,-0.321084297,-0.179942176,-0.439402982,0.25002328,-0.101468311,-0.2311593,-0.011031332, notfire
image26part4_notfire,24.4470266,28.95575117,32.87957746,28.76078508,38.20089711,43.62634098,48.76289418,43.87860903,1.562598909,1.506655473,1.483075451,1.52564017,9.095408943,9.155377344,9.172157849,10.23616722,0.623892769,0.394609218,0.290415463,0.621996307,1.43466469,1.367971844,1.333059885,1.419373916, notfire
image19part3,68.94264264,43.63653654,19.59439439,44.05785786,21.07922549,19.63404243,10.64807166,26.8396589,0.305750181,0.449945023,0.543424382,0.609191191,9.853275609,9.792135483,9.745786159,10.80549855,0.121961367,-0.141036773,1.169460213,-0.517090537,0.062554991,0.230529855,0.719082647,0.488445843, notfire
image35part3_notfire,63.3069697,116.3178788,133.2545455,104.2931313,42.65009517,71.01728246,78.21153945,72.20977181,0.673702996,0.610544855,0.58693337,0.692373226,8.497972643,8.532993322,8.546719255,9.586437824,-0.260320255,-0.905540688,-0.920364343,-1.057332698,0.115667465,-0.386933517,-0.55223389,0.047018961, notfire
image20part14,11.28470588,2.396594427,1.470154799,5.050485036,6.28471497,2.172995147,1.826348513,5.95210071,0.556923241,0.906701243,1.242283136,1.178520611,9.534274912,9.26775226,8.944471259,10.17237049,0.076651459,3.78893513,6.958454873,2.409212919,0.684636472,1.424947637,1.930095978,1.642932303, notfire
image26part14_notfire,41.59276213,53.09956964,71.62644757,55.43959311,18.03384063,20.70297204,26.66000747,25.32333017,0.433581222,0.389889639,0.372208987,0.456773377,10.03314971,10.05287057,10.0559628,11.12319392,2.591507839,1.945273633,1.460019018,0.463316413,-0.008581118,-0.422963553,-0.920448145,-0.034389692, notfire
image27part2_notfire,9.453132716,25.78380401,66.6725,33.96981224,7.622131786,12.63413507,21.59331665,28.41087631,0.806307498,0.490002758,0.323871411,0.836356589,11.44826895,11.65107746,11.71773696,12.52173799,1.177795302,-0.278836769,-0.798048241,-0.297658515,1.078789458,0.506749005,0.018963767,0.856599358, notfire
image34part5_notfire,25.95617273,49.91176597,84.92636075,53.59809982,25.73822,41.52919591,61.51140227,51.4130587,0.991603048,0.832052225,0.724291041,0.959232862,10.22823579,10.33645243,10.42713409,11.36155915,-0.482242019,-1.256954245,-1.396902996,-0.34380489,0.79924646,0.313456265,0.043518413,0.827522733, notfire
image30part19_notfire,82.32794225,68.55247167,60.0403189,70.30691094,21.79529761,20.07117468,20.36934177,22.69936341,0.264737549,0.292785573,0.339261052,0.322861055,10.650691,10.64312565,10.62841294,11.73204121,0.31375438,0.705646663,0.952702746,0.283986235,0.114198193,0.323083907,0.478908934,0.305615266, notfire
image33part14_notfire,68.15277301,92.34428657,127.3753005,95.95745335,34.51658484,37.71426035,41.11939591,45.01037334,0.506458994,0.408409245,0.322820796,0.469065943,10.617957,10.66502475,10.69700135,11.73463565,-0.61849117,-0.64396763,-0.623193573,-0.325886575,0.441686526,0.389736186,0.352933574,0.430043373, notfire
image22part5,198.9212963,74.1795679,8.982345679,94.02773663,45.70541385,27.56107767,16.52810355,85.1490913,0.229766318,0.371545406,1.840065406,0.905574189,9.660764607,9.613512113,8.526272866,10.31954353,2.793096929,0.859551078,5.404415773,-1.16870094,-1.514769241,0.04732093,2.379244395,0.507924664, notfire
image30part7_notfire,25.67160088,31.18626645,23.54529879,26.80105537,32.75885615,35.86010041,29.61573627,33.0014494,1.276073756,1.149868339,1.257819514,1.231348876,10.0866731,10.18514927,10.09628447,11.21919367,3.940019261,3.323871671,4.197899031,3.953940308,2.088932986,1.960849056,2.09744608,2.069133417, notfire
image32part18_notfire,3.137590188,8.951164114,15.70843046,9.265728253,9.74914206,24.49879319,37.02437677,26.74074639,3.107206957,2.736939338,2.35697493,2.885984313,11.71001294,11.66491412,11.93148126,12.75429962,44.57681237,13.29578925,9.329304165,18.9170917,5.911522165,3.55415301,3.047286768,4.124791587, notfire
image20part19,9.255975232,1.75250774,0.885386997,3.964623323,5.863946612,1.840241158,1.417948881,5.233115489,0.633530932,1.050061644,1.601501814,1.319952758,9.497613405,9.147081242,8.621535155,10.0514297,0.519101108,5.091305877,15.94242698,3.73389004,0.965147035,1.672466963,2.693541563,1.920375027, notfire
image28part9_notfire,39.52246667,42.83333333,44.73353333,42.36311111,16.23996804,17.17929633,17.71665117,17.19160439,0.410904718,0.401073066,0.396048554,0.405815436,9.513375908,9.519778201,9.518843689,10.61477102,0.48035015,0.428846226,0.448119882,0.402144792,-0.250926462,-0.246449796,-0.428833227,-0.283250798, notfire
image31part1_notfire,11.22987952,23.28125301,29.3386988,21.28327711,11.75314257,20.14691893,20.32385935,19.38252212,1.046595607,0.865370903,0.692732132,0.91069256,8.721913263,8.833040713,8.976921236,9.910459746,1.690050549,-0.32656355,-0.545398413,0.04569033,1.369988585,0.689962023,0.430416159,0.880896049, notfire
image26part3_notfire,23.10743349,29.74131455,38.62022692,30.48965832,30.13931203,36.58755848,45.28477297,38.37925497,1.3043124,1.230193051,1.172566206,1.258763039,9.308835944,9.387414037,9.440821405,10.46703318,0.016322653,-0.517402675,-0.810518164,-0.112485076,1.09118769,0.945437854,0.843545443,1.07049017, notfire
image26part13_notfire,20.32887324,26.98098592,39.87703443,29.06229786,17.27442533,21.48033526,32.14266085,25.75865105,0.849748293,0.796128626,0.806044414,0.886325341,9.754877319,9.787819455,9.752875149,10.82440251,2.71168267,0.532800244,-0.999950544,0.307792501,0.929238146,0.543474334,0.2034184,0.786801177, notfire
image35part4_notfire,17.49287879,29.77727273,34.18969697,27.15328283,31.20539402,47.75053639,52.34513161,45.25344553,1.783891285,1.603589987,1.531020636,1.666592059,7.597810284,7.725504458,7.790858243,8.788114846,4.208828115,1.42981576,1.131460051,2.394418119,2.085418418,1.60490286,1.519910756,1.809702615, notfire
